yeah perfect response to command.,general_affirm,0.99
yeah excellent.,general_affirm,0.93
yeah exactly.,general_affirm,0.99
perfect response to command.,general_affirm,0.98
yes you have got my instructions perfectly.,general_affirm,0.83
yeah you understood command correcly.,general_affirm,0.96
yeah wonderful response to command.,general_affirm,0.97
strongly agree.,general_affirm,0.4
yeap it is confirmed.,general_affirm,0.53
you got the command right.,general_negate,0.73
yeah strongly agree.,general_affirm,0.97
yeah fantastic.,general_affirm,0.8
yes you've understood my instructions exactly.,general_affirm,0.77
yeap your understanding was confirmed.,general_affirm,0.45
yeah that is correct.,general_affirm,0.98
i would like you just stop it.,general_commandstop,0.99
will you please shut down.,general_commandstop,0.99
olly that's enough, just stop it.,general_commandstop,0.92
olly can you stop it.,general_commandstop,0.99
olly please would you stop.,general_commandstop,1.0
please shut up.,general_commandstop,0.98
i like you cancel.,general_commandstop,0.24
will you just stop it please.,general_commandstop,1.0
would you cancel it please.,general_commandstop,0.63
olly can you shut down.,general_commandstop,1.0
olly that is enough, just stop it.,general_commandstop,0.92
olly will you cancel please.,general_commandstop,0.83
will you stop.,general_commandstop,0.99
that's all, cancel it.,general_commandstop,0.32
olly shut down please.,general_commandstop,0.98
olly can you just stop.,general_commandstop,1.0
will you cancel it.,general_commandstop,0.56
olly please can you shut up.,general_commandstop,1.0
olly i want you cancel.,general_commandstop,0.86
would you confirm the question.,general_confirm,0.99
could you check my last question.,general_confirm,0.88
will you check and confirm command please.,general_confirm,0.99
please will you check it.,general_confirm,0.9
could you check and confirm what i last said please.,general_confirm,0.99
will you please check it.,general_confirm,0.83
please can you confirm the question.,general_confirm,0.99
check the details please.,general_confirm,0.99
can you confirm it.,general_confirm,0.93
please can you confirm it.,general_confirm,0.97
can you check and confirm the question please.,general_confirm,1.0
i like you check question please.,general_confirm,0.9
did you get what just said correctly?,general_confirm,0.85
did you get what said correctly?,general_confirm,0.71
i like you to check and confirm what i said please.,general_confirm,0.97
would you please confirm the instruction.,general_confirm,0.99
check and confirm my last question please.,general_confirm,0.99
will you check and confirm the instruction please.,general_confirm,0.99
can you check last thing said please.,general_confirm,0.96
i would not mind, olly.,general_dontcare,0.76
wouldn't mind for any one.,general_dontcare,0.97
does not matter for me, olly.,general_dontcare,0.99
don't really bother, olly.,general_dontcare,0.72
wouldn't really know, olly.,general_dontcare,0.46
i have no idea about what to do, olly.,general_dontcare,0.99
i do not mind for whatever.,general_dontcare,0.98
any one is good, olly.,general_praise,0.82
it does not matter to me, olly.,general_dontcare,0.99
i would not mind to select any one.,general_dontcare,0.99
i do not really mind for whatever.,general_dontcare,0.99
this is unimportant for me.,general_dontcare,0.94
i would not mind to select any one, olly.,general_dontcare,0.95
does not matter for me.,general_dontcare,0.99
any one is good to me.,general_dontcare,0.67
this is unimportant, olly.,general_dontcare,0.64
wouldn't really mind for whatever.,general_dontcare,0.97
have no idea regarding to what to select, olly.,general_dontcare,0.98
does not matter, olly.,general_dontcare,0.99
would you clarify me on your answer further please.,general_confirm,0.62
s2, i can not understand that.,general_explain,0.39
your words is not so clear.,general_explain,0.7
s1, explain further please.,general_explain,0.92
s2, i am unclear about what you have just said.,general_explain,0.99
please will you clarify me more on that.,general_explain,0.83
will you rephrase me about your response once again please.,general_repeat,0.89
again clarify me on your answers.,general_repeat,0.54
again elaborate.,general_repeat,0.96
couldn't understand what you just said now.,general_explain,0.79
can you again clarify what you've said please.,general_repeat,0.66
i didn't get your response.,general_negate,0.85
s1, could you please again rephrase me about what you said now.,general_explain,1.0
what you said now was not clear.,general_explain,0.81
can you explain once again.,general_repeat,0.96
do not get this.,general_dontcare,0.65
s1, explain me on your answer further please.,general_explain,0.94
s2, i do not catch up with you.,general_explain,0.97
didn't understand what you said now.,general_explain,0.8
tell me random joke,general_joke,0.99
find me a joke related to baseball,general_joke,0.94
i need to be cheered up right now can you tell me a good joke,general_joke,0.98
today's jokes,general_joke,0.97
do you have a joke,general_joke,0.98
what's your favorite joke,general_joke,0.99
look for a joke,general_joke,0.99
do you know what a joke is,general_joke,0.98
i want a nerd joke,general_joke,0.98
what about this joke,general_joke,0.98
have any jokes,general_joke,0.92
joke please,general_joke,0.98
thanks but i think you don't understand this correctly.,general_negate,0.73
sorry but i think you've got that not right.,general_negate,0.84
i didn't say it.,general_negate,0.88
shit, not right.,general_negate,0.74
i think it is not correct response.,general_negate,0.93
thanks but you have understood this wrongly.,general_praise,0.69
wait, i think that's not the right answer.,general_negate,0.96
that wasn't right.,general_negate,0.86
oops, you're not correct.,general_negate,0.87
wait, you did not interpret command right.,general_negate,0.98
you have done a wrong thing.,general_negate,0.74
wait, this is not the correct answer.,general_negate,0.85
thanks but i think you do not get me.,general_negate,0.71
no, this is not what i am looking for.,general_negate,0.6
uhh no, incorrect command.,general_negate,0.96
i think you don't get answer right.,general_negate,0.82
i think you did a task all wrong.,general_negate,0.99
uh no, you did not understand what i am searching for.,general_negate,0.99
i am sorry but i think it was not the correct answer.,general_negate,0.9
you are my hero, thank you very much, olly.,general_praise,0.99
you have done it correctly thanks, olly.,general_praise,0.96
ah that's nice one.,general_praise,0.91
you rock, thank you very much, olly.,general_praise,0.99
fantastic job, you did well.,general_praise,0.99
that's good, thanks.,general_praise,0.98
appreciate your answers, olly.,general_praise,0.95
you are my star, thank you so much, olly.,general_praise,0.98
that was cool, i appreciate it.,general_praise,0.98
fantastic job, you've done well, olly.,general_praise,1.0
great work, you did well, olly.,general_praise,0.99
that is cool, thanks, olly.,general_praise,0.99
thank you for the response, olly.,general_praise,0.93
you've done it right.,general_affirm,0.62
well done, appreciated.,general_praise,0.98
excellent work, you have done well.,general_praise,0.99
awesome job, you did well.,general_praise,0.99
it's great one, thank you very much.,general_praise,0.99
it's helpful, appreciated.,general_praise,0.98
today i had a lunch with my longtime sweetheart play me a nice song to the mood,play_music,0.37
what's on tv,recommendation_events,0.43
is the data prefers any problems in objects,general_dontcare,0.16
your salary,qa_currency,0.09
overall day,calendar_query,0.27
anything i need to know,general_dontcare,0.13
is mile marker sixty five where the hanging tree is located,qa_factoid,0.32
tell me what happens when we die,qa_maths,0.1
what is your country,qa_definition,0.31
do i need to spare washing my car today,weather_query,0.54
this brings some problems to us,general_dontcare,0.29
can you explain me the problems when the syria becomes more stronger than america,iot_hue_lightup,0.19
you are chatbot,play_game,0.23
how high is the quality of this stone,qa_factoid,0.31
can you please tell me who are you,general_confirm,0.19
where did he was yesterday,social_query,0.16
have you come across any new recipes,cooking_recipe,0.43
how did your day go,general_quirky,0.51
give me the product review from gamespot about the nintendo switch,social_post,0.19
let's start over please.,general_commandstop,0.5
please say one more time again.,general_repeat,0.99
i would like to hear that information spoken again.,general_repeat,0.96
i would like to hear the last one spoken again.,general_repeat,0.98
i'd like to hear the last spoke again.,general_repeat,0.99
i need to hear what you've said again.,general_repeat,0.91
retry please.,general_repeat,0.39
will you try what i have just said one more time please.,general_repeat,0.52
would you tell me one more again please.,general_repeat,0.98
would you tell me once again.,general_repeat,0.97
could you tell me the last one you just said again please.,general_repeat,0.9
i want to hear that again.,general_repeat,0.99
i want to hear it again.,general_repeat,0.98
please could you tell me once more.,general_repeat,0.91
can you try again please.,general_repeat,0.97
say one more time again please.,general_repeat,0.99
will you speak once again please.,general_repeat,0.96
please say it once again.,general_repeat,0.98
please tell me it once more.,general_repeat,0.97
please activate my vacuum to clean the living room,iot_cleaning,0.96
can you wake the roomba for the kitchen,iot_cleaning,0.85
please have vacuum go for one hour,iot_cleaning,0.79
activate the vacuum,iot_cleaning,0.97
clean the sofa with the vacuum cleaner,iot_cleaning,0.99
have the vacuum cleaner clean the room,iot_cleaning,0.99
hurriedly activates my robot vacuum cleaner,iot_cleaning,0.98
begin vacuum,iot_cleaning,0.97
remove dust with vacuum cleaner,iot_cleaning,0.9
start vacuum bot,iot_cleaning,0.97
start my robot vacuum cleaner by ten to eleven am daily,iot_cleaning,0.91
activate vacuum cleaner,iot_cleaning,0.99
turn on the roomba,iot_cleaning,0.95
begin vacuum cleaning,iot_cleaning,0.99
please turn on my vacuum cleaner,iot_cleaning,0.99
how do you activate the robot vacuum cleaner,iot_cleaning,0.95
i would like some coffee now,iot_coffee,0.99
please make coffee at seven am,iot_coffee,0.89
make a cup of coffee,iot_coffee,0.99
start coffee at six am,iot_coffee,0.89
i want some coffee now,iot_coffee,0.99
get me some latte please,iot_coffee,0.87
prepare my morning coffee,iot_coffee,0.97
prepare some cups of coffee for us,iot_coffee,0.98
can you see to it that the coffee maker is ready with my filter coffee in approximately ten minutes from now,iot_coffee,0.94
i'd like a coffee now,iot_coffee,0.99
can you please turn on the coffee pot to make me coffee,iot_coffee,1.0
prepare coffee now,iot_coffee,0.99
can you get me a cup of coffee,iot_coffee,0.99
make a cup of coffee for me,iot_coffee,0.99
get a cup of coffee ready now,iot_coffee,0.99
coffee please,iot_coffee,0.99
make me a capuccino,iot_coffee,0.7
make me coffee at eight am,iot_coffee,0.97
put on a pot of coffee,iot_coffee,0.98
please make the lights natural,iot_hue_lightup,0.32
lights to fifty percent,iot_hue_lightchange,0.88
can you change the light colors in the house,iot_hue_lightchange,0.96
turn the lights on party mode,iot_hue_lightoff,0.38
set the mood please,audio_volume_mute,0.39
change the light colors,iot_hue_lightchange,0.99
could you change the lights colour to green please,iot_hue_lightchange,0.97
make curser adjustable position,iot_hue_lightchange,0.16
change light color,iot_hue_lightchange,1.0
change the light color to blue,iot_hue_lightchange,1.0
alter the color of the lights at home,iot_hue_lightchange,0.92
change lights to blue,iot_hue_lightchange,0.99
can you change the living room lights to a softer color,iot_hue_lightchange,0.91
can you set the living room lights to pink,iot_hue_lightchange,0.47
change the color of the lights to blue,iot_hue_lightchange,0.99
let's have a warm glow in the front room,iot_hue_lightup,0.29
switch lights to red tone,iot_hue_lightchange,0.89
change my light color to blue and please turn off the kitchen light,iot_hue_lightchange,0.99
all lights colour to blue please,iot_hue_lightchange,0.98
dim the lights at the living room,iot_hue_lightdim,0.9
lower the light intensity,iot_hue_lightup,0.74
hi can you please turn lower the lights,iot_hue_lightdim,0.8
dim the lights please,iot_hue_lightdim,0.84
please turn down the lights,iot_hue_lightdim,0.94
lower the lights,iot_hue_lightdim,0.95
lower the lights in bedroom two,iot_hue_lightdim,0.86
i want the room to be less bright,iot_hue_lightdim,0.75
hey olly make the lights a little dimmer,iot_hue_lightdim,0.82
light is too much,iot_hue_lightup,0.84
reduce brightness,iot_hue_lightdim,0.99
dim the overhead lights a tad,iot_hue_lightdim,0.9
switch off main light,iot_hue_lightoff,0.69
off all the lights on the right side,iot_hue_lightdim,0.51
turn off lights in bathroom,iot_hue_lightoff,0.93
bedroom lights off now,iot_hue_lightoff,0.99
turn off the lights in the bathroom,iot_hue_lightoff,0.72
please turn off the lights in the kitchen,iot_hue_lightoff,0.55
turn off the room light,iot_hue_lightoff,0.97
power off the current,iot_wemo_off,0.29
turn off lights of kitchen,iot_hue_lightoff,0.65
by main power off,iot_wemo_off,0.36
turn off the upstairs bathroom light,iot_hue_lightoff,0.88
please turn off my patio lights,iot_hue_lightoff,0.9
turn the lights off please,iot_hue_lightoff,0.94
can you make sure the kitchen light is off,iot_hue_lightoff,0.23
could you turn the light off,iot_hue_lightoff,0.47
turn the living room's light off,iot_hue_lightoff,0.99
switch off the lights,iot_hue_lightoff,0.89
can you turn off my desk lamp,iot_hue_lightoff,0.4
turn the left light off,iot_hue_lightoff,0.97
please turn on all lights,iot_hue_lighton,0.83
please turn on the lights,iot_hue_lighton,0.85
it's dark in the living room,iot_hue_lighton,0.77
light up,iot_hue_lightup,0.98
lighten the light,iot_hue_lightup,0.95
i need the lights in here to be turned up to seven,iot_hue_lightup,0.77
increase brightness by twenty percent,iot_hue_lightup,0.69
increase the light in the room,iot_hue_lightup,0.97
can you turn up the lights,iot_hue_lightup,0.84
i would like all the lights on when i enter,iot_hue_lightdim,0.48
please arrange to make all lights to show brighter,iot_hue_lightup,0.84
brighten living room lights,iot_hue_lightdim,0.43
raise all the lights on,iot_hue_lightup,0.64
raise the lights,iot_hue_lightup,0.93
brighten the light at seventy percent,iot_hue_lightchange,0.67
increase,iot_hue_lightup,0.83
brighten the lights,iot_hue_lightup,0.93
deactive the socket,iot_wemo_on,0.43
turn off the rice cooker socket,iot_wemo_off,0.96
power off wemo plug socket,iot_wemo_off,0.96
please switch off on the wemo plug socket,iot_wemo_off,0.98
shut the smart socket down,iot_wemo_off,0.48
i do not want to use the socket anymore,general_dontcare,0.79
turn off my smart plug in thirty minutes,iot_wemo_off,0.94
turn off wifi when you leave home to save power,iot_wemo_off,0.97
please turn off my smart plug socket,iot_wemo_off,0.99
turn on the wemo plug socket to connect my charger to it,iot_wemo_on,0.75
turn on the plug,iot_wemo_on,0.99
on all the button on dashboard,iot_wemo_on,0.39
toggle wemo plug socket on,iot_wemo_on,0.95
wemo on,iot_wemo_on,0.4
start new smart socket,iot_wemo_on,0.74
make the wemo go on,iot_wemo_off,0.25
create a list of monthly groceries to be bought,lists_createoradd,0.98
create a list of books to be ordered,lists_createoradd,0.93
create a blank list,lists_createoradd,0.81
add to list,lists_createoradd,0.88
add these documents to the things i need to travel with,transport_query,0.19
start a new list,lists_createoradd,0.92
create a new to do list,lists_createoradd,0.99
search the item,lists_createoradd,0.29
create a new shopping list,lists_createoradd,0.99
start new list,lists_createoradd,0.66
i need to set up a new list,lists_createoradd,0.61
remind me to buy jeans on my shopping list,lists_createoradd,0.5
add cereal to my shopping list,lists_createoradd,0.89
i need to make a list,lists_query,0.48
please add item to list,lists_createoradd,0.91
make a new list of dog breeds,lists_createoradd,0.72
add item,lists_createoradd,0.92
make a catalogue,lists_createoradd,0.37
put this on my list,lists_query,0.96
open google keep,recommendation_locations,0.18
what is the list type,lists_query,0.65
what list did i make today,lists_query,0.8
did i put toothpaste on my pick up list,lists_query,0.44
please show me lists,lists_query,0.76
groceries list,lists_createoradd,0.73
tell me my lists,lists_query,0.98
how many items are on my list,lists_query,0.87
tell me the names on the list,lists_query,0.97
show the list that are available with numbers,lists_createoradd,0.31
please tell me what lists i have made,lists_query,0.75
most viewed list,lists_query,0.6
what did i put down already on the walmart list,lists_remove,0.38
can i see my lists for today,lists_query,0.77
is there anything on my list today,lists_query,0.85
what open lists do i have,lists_query,0.88
what is on my playlist,music_query,0.79
what's on the list,lists_query,0.95
whats the schedule for today,calendar_query,0.26
can you remove this item from the list,lists_remove,0.91
delete last entry,lists_remove,0.83
remove books from list,lists_remove,0.6
please remove my list of favorite albums,lists_remove,0.23
please delete what i just typed,calendar_remove,0.55
take bread out from the shopping list,lists_remove,0.79
change that off the list,lists_remove,0.79
remove the list of apps which started with letter a,lists_remove,0.65
remove this from the list,lists_remove,0.68
get rid of peas,alarm_remove,0.36
remove item three from the list,lists_remove,0.86
take grocery buying off of the list,lists_remove,0.7
i don't have enough money to buy the nintendo switch right now can you please remove it on my amazon wishlist,general_explain,0.15
i want to remove apples from list,lists_remove,0.75
please remove this item from the list,lists_remove,0.85
delete item,lists_remove,0.59
remove item four,lists_remove,0.4
get rid of mike stein from contacts list,lists_remove,0.48
delete my grocery list in my notes,lists_remove,0.95
save this song in my favorites,music_likeness,0.99
please rate this song five stars please,music_likeness,0.96
i like alt rock music,music_likeness,0.93
add song to running list,lists_createoradd,0.55
i like to be it,music_likeness,0.66
add this channel to pandora,play_radio,0.66
this song should be on my playlist,music_query,0.51
i like it,music_likeness,0.82
add this song to favorites playlist,music_likeness,0.88
i favorite singer is arijit singh find his voice on radio,qa_factoid,0.33
i really enjoy this song,music_likeness,0.96
i'd like you to remember that i like this song,music_likeness,0.98
what is in my favorites music folder,music_query,0.41
please save the current song to favorites,music_likeness,0.84
all i ever want to hear is rap,iot_hue_lightchange,0.17
the song you are playing is amazing,music_query,0.42
please thumbs up this song,music_likeness,0.81
remember that this song is good but too slow to exercise to,music_likeness,0.26
who is the song writer,music_query,0.75
please give me detail of o zaalima song,music_likeness,0.29
give me the details on elton john,email_querycontact,0.25
what movie is this song from,music_query,0.57
when did pop it like it's hot come out,play_radio,0.08
what is the name of the singer,music_query,0.91
who is singing this song,music_query,0.57
i want to know what song has the phrase stairway to heaven in it,music_likeness,0.48
where can i find this song,music_likeness,0.64
song info,music_query,0.45
what list is available for my favorite music from ed sheeran,music_query,0.39
who is this,qa_definition,0.6
list of playback of ar rahman collections,lists_query,0.57
what music is this,music_query,0.94
what music service has some soul music i can listen to,music_query,0.45
which songs do i listen to most,music_query,0.94
