one thousand two hundred and thirty pm already you will have a meeting in ten mins,calendar_set,0.98
is the meeting scheduled for tomorrow,calendar_query,0.99
when the birthday will be,datetime_query,0.98
when is my next appointment and who do i contact to reschedule,calendar_query,0.92
what is the plan for tonight,calendar_query,1.0
what day of the week is my birthday this year,datetime_query,0.79
what is my schedule for june fourteenth two thousand and seventeen,calendar_query,0.99
remove the next event on my calendar,calendar_remove,1.0
format the calendar,calendar_remove,0.86
remove the board meeting and reschedule for next wednesday,calendar_remove,0.97
delete event from mine,calendar_remove,0.99
cancel the event valentine's day from the calendar,calendar_remove,1.0
remove my meeting today at one pm,calendar_remove,0.97
i no longer need to see the doctor can that event be removed,calendar_remove,0.95
please remove march nineteenth's scheduled event,calendar_remove,0.99
make sure there is no events on my calendar,calendar_query,0.8
remove all the events on my calendar,calendar_remove,1.0
delete my meeting event for march nineteen at one pm,calendar_remove,1.0
remove upcoming task,lists_remove,0.92
remove emma's birthday from events,calendar_remove,1.0
in my calendar delete all of my golf events for the current month,calendar_remove,0.98
erase calendar events,calendar_remove,1.0
take lunch meeting off my calendar,calendar_set,0.87
delete all my events for tomorrow,calendar_remove,0.92
delete the party on june first from my calendar,calendar_remove,1.0
can to please clear my calendar of all events,calendar_remove,1.0
set a reminder for tomorrow evening,calendar_set,0.85
notify me when the event is going to take place,calendar_query,1.0
add jim and jerry to event,calendar_set,0.93
make a repeating reminder for my yoga practice every day at noon,calendar_set,0.77
i have a meeting with sean at four pm on wednesday can you remind me,calendar_set,0.99
create an event gym day on monday and set it to repeat,calendar_set,1.0
blot me all the phone calls planned for the morning of twenty three march,email_sendemail,0.35
can you remind me about my meeting tomorrow,calendar_query,0.96
repeat reminder for my schedule for christmas,play_podcasts,0.45
remind me to call my grandma this Sunday,email_querycontact,0.37
next week my uncle birthday,calendar_query,0.72
add running to my calendar for thursday,calendar_set,0.97
i would like to attend church every sunday at eleven am,calendar_set,0.95
see if john is available for a meeting on Monday,calendar_set,0.95
remind me about the meeting,calendar_set,0.81
set the alarm in my calendar events before five mins,alarm_set,0.89
activate a one week notification before my anniversary please,calendar_set,0.53
could you please schedule a meeting with this person,calendar_set,1.0
i have a meeting with al on march twenty first at ten,calendar_set,1.0
help me make brownies,cooking_recipe,0.97
crabmeat recipe,cooking_recipe,1.0
it should spices,cooking_recipe,0.71
tell how vegetable is cooked,cooking_recipe,0.97
learn to cut potatoes correctly,cooking_recipe,0.91
how to cook that meal,cooking_recipe,1.0
can i get a recipe for tuna,cooking_recipe,1.0
please cook me a hamburger,takeaway_order,0.97
how to cook yellow rice,cooking_recipe,1.0
i need to know how to make stuffed peppers,cooking_recipe,1.0
how can i cook pasta,cooking_recipe,1.0
look for different recipes,cooking_recipe,0.81
what ingredient can be used instead of saffron,cooking_recipe,0.83
find apple pie recipe,cooking_recipe,1.0
do i have enough ingredients in my refrigerator,takeaway_query,0.73
search for your favorite meal,lists_createoradd,0.51
tell me the preparation method for chicken sixty five,cooking_recipe,0.99
i would like it to be able to find recipes i have,cooking_recipe,1.0
why do people use avocado seeds,cooking_recipe,0.53
if it's eight pm on the east coast what time is it in sacramento california,datetime_convert,0.98
if it is four pm in missouri what time is it in london,datetime_convert,0.99
can you please change the time zone to us,datetime_convert,1.0
which time zone are we in please change to current,datetime_convert,1.0
please change time zone to canada,datetime_convert,1.0
what time will it be locally at nine am bangalore india time,datetime_convert,0.99
it is ten am in eastern standard time what time it is now it pacific standard time,datetime_convert,1.0
change mountain standard to pacific,iot_hue_lightchange,0.36
please tell me the date,datetime_query,0.89
date today,datetime_query,1.0
what is today,news_query,0.74
what is the time in geneva,datetime_query,1.0
let me know the time,datetime_query,0.97
new york time please,datetime_convert,1.0
what is the time difference between here and dakar,datetime_convert,1.0
let me know the time in india,datetime_query,0.99
tell me the time in this time zone,datetime_query,0.98
which date is on next monday,datetime_query,0.94
tell me what time it is in dallas texas,datetime_query,1.0
what time is it in the other time zones,datetime_query,0.51
hey what's the current time in austin,datetime_query,1.0
hey what is the time,datetime_query,0.99
could you tell me what time it is,datetime_query,0.95
what day of the week does the next holiday fall on,datetime_query,0.99
august fifteenth is what day of the week,datetime_query,0.99
can you tell me the date today,datetime_query,0.98
hey what's today's date,datetime_query,0.99
add dan's email,email_addcontact,0.99
add contacts n mail,email_addcontact,1.0
enter atdfd@yahoo dot com into my contact list,email_addcontact,0.99
get apahelp@yahoo dot com in my contacts,email_querycontact,0.99
save the email to my contact,email_addcontact,0.97
please add johndoe@yahoocom to my contact list,email_addcontact,0.69
add this new email,email_sendemail,0.78
add work email address,email_addcontact,1.0
are there any new emails from name,email_query,1.0
give me recent emails,email_query,1.0
refresh email,email_query,0.99
i need to know all of the emails from contact pertaining to subject,email_query,0.88
open email,email_sendemail,0.99
who has sent me an email in the past week,email_query,0.98
check emails for unread emails from mom,email_query,1.0
did any emails come for me in the last five hours,email_query,1.0
report what is new in my email inbox please,email_query,1.0
what is the subject and who is the sender of my last email,email_query,0.99
what did i tell susan in my last email,email_query,0.46
show me all the emails received recently,email_query,1.0
do i have any emails from jessica,email_query,1.0
are there any recent unread emails,email_query,1.0
do i have any new email from ryan,email_query,1.0
carlos linux upgrade email,email_query,0.82
my mail,email_query,0.51
have i gotten any mail recently,email_query,1.0
check emails,email_query,1.0
what is sarah's number,email_querycontact,0.98
can you give me details on john,qa_factoid,0.63
have you responded my phone calls,email_query,0.53
what is jeff's number,email_querycontact,1.0
how many contacts are there named john,email_querycontact,0.93
tell me the contact details of my brother,email_querycontact,1.0
show mobile number of john,email_querycontact,1.0
does contact mona has an email as well,email_query,0.44
show number and contact email of rehan,email_querycontact,0.75
look up for the residential address of my team leader,email_querycontact,0.7
what is my wife's email,email_querycontact,0.62
select the contact,email_querycontact,0.98
is this my sisters cellphone number,email_querycontact,1.0
how old is mary s.,email_querycontact,0.75
did mom text me,email_query,0.81
please let me know where david is travelling,qa_factoid,0.96
is hayden still living on turnpike lane,qa_factoid,0.58
add rebecca green to my list of favorite contacts,lists_createoradd,0.48
what is jill's home phone number,email_querycontact,1.0
send a mail to whom to talk,email_sendemail,1.0
pull up kate's email and write that i will let her know,email_sendemail,0.96
please reply to my boss most recent email and say that the ppt will be ready in one hour maximum,email_sendemail,0.9
reply the email of charles with just thank you right now,email_sendemail,1.0
send new email to jana dot litt at gmail dot com,email_sendemail,0.96
hey please reply to last pawel's email,email_sendemail,0.99
send email to new email address,email_sendemail,0.73
send an email to my friend say birthday wishes,email_sendemail,1.0
send email to mom starting with the subject vacation,email_sendemail,1.0
jj.nzt@yahoo dot com,social_post,0.95
email happy new year to john,email_sendemail,0.99
tell to joe's email that come to my house in this moment i am alone,email_sendemail,0.76
go to email and send message to,email_sendemail,1.0
email john smith,email_sendemail,0.98
start a new email to george brown,email_sendemail,0.99
send a replay email,email_sendemail,1.0
send reply to joe,email_sendemail,1.0
email tom the date and time of tomorrow's meeting,email_sendemail,1.0
add mail id subject content,email_addcontact,1.0
fantastic response.,social_post,0.51
yeap you've gotten my instructions perfectly.,general_affirm,0.97
yeah wonderful response.,general_affirm,1.0
yeah exact response to the command.,general_affirm,1.0
yeah perfect response to command.,general_affirm,1.0
yeah excellent.,general_affirm,1.0
yeah exactly.,general_affirm,1.0
perfect response to command.,general_affirm,0.79
yes you have got my instructions perfectly.,general_affirm,0.65
yeah you understood command correcly.,general_affirm,1.0
yeah wonderful response to command.,general_affirm,0.99
strongly agree.,general_affirm,0.89
yeap it is confirmed.,general_affirm,1.0
you got the command right.,general_affirm,0.99
yeah strongly agree.,general_affirm,1.0
yeah fantastic.,general_affirm,1.0
yes you've understood my instructions exactly.,general_affirm,0.97
yeap your understanding was confirmed.,general_affirm,0.84
yeah that is correct.,general_affirm,1.0
i would like you just stop it.,general_commandstop,1.0
will you please shut down.,general_commandstop,1.0
olly that's enough, just stop it.,general_commandstop,1.0
olly can you stop it.,general_commandstop,1.0
olly please would you stop.,general_commandstop,1.0
please shut up.,general_commandstop,0.97
i like you cancel.,general_commandstop,0.99
will you just stop it please.,general_commandstop,1.0
would you cancel it please.,general_commandstop,1.0
olly can you shut down.,general_commandstop,1.0
olly that is enough, just stop it.,general_commandstop,1.0
olly will you cancel please.,general_commandstop,1.0
will you stop.,general_commandstop,1.0
that's all, cancel it.,general_commandstop,0.98
olly shut down please.,general_commandstop,1.0
olly can you just stop.,general_commandstop,1.0
will you cancel it.,general_commandstop,0.99
olly please can you shut up.,general_commandstop,1.0
olly i want you cancel.,general_commandstop,1.0
would you confirm the question.,general_confirm,1.0
could you check my last question.,general_explain,0.98
will you check and confirm command please.,general_confirm,1.0
please will you check it.,general_confirm,1.0
could you check and confirm what i last said please.,general_confirm,1.0
will you please check it.,general_confirm,1.0
please can you confirm the question.,general_confirm,1.0
check the details please.,general_confirm,1.0
can you confirm it.,general_confirm,1.0
please can you confirm it.,general_confirm,1.0
can you check and confirm the question please.,general_confirm,1.0
i like you check question please.,general_confirm,1.0
did you get what just said correctly?,general_confirm,1.0
did you get what said correctly?,general_confirm,1.0
i like you to check and confirm what i said please.,general_confirm,1.0
would you please confirm the instruction.,general_confirm,1.0
check and confirm my last question please.,general_confirm,0.87
will you check and confirm the instruction please.,general_confirm,1.0
can you check last thing said please.,general_confirm,0.99
i would not mind, olly.,general_dontcare,0.99
wouldn't mind for any one.,general_dontcare,1.0
does not matter for me, olly.,general_dontcare,1.0
don't really bother, olly.,general_dontcare,0.87
wouldn't really know, olly.,general_negate,0.51
i have no idea about what to do, olly.,general_dontcare,1.0
i do not mind for whatever.,general_dontcare,1.0
any one is good, olly.,general_praise,0.99
it does not matter to me, olly.,general_dontcare,1.0
i would not mind to select any one.,general_dontcare,1.0
i do not really mind for whatever.,general_dontcare,1.0
this is unimportant for me.,general_dontcare,0.99
i would not mind to select any one, olly.,general_dontcare,0.92
does not matter for me.,general_dontcare,1.0
any one is good to me.,general_dontcare,0.76
this is unimportant, olly.,general_dontcare,0.9
wouldn't really mind for whatever.,general_dontcare,1.0
have no idea regarding to what to select, olly.,general_dontcare,0.87
does not matter, olly.,general_dontcare,0.99
would you clarify me on your answer further please.,general_explain,0.99
s2, i can not understand that.,general_explain,0.99
your words is not so clear.,general_explain,1.0
s1, explain further please.,general_explain,1.0
s2, i am unclear about what you have just said.,general_explain,1.0
please will you clarify me more on that.,general_explain,1.0
will you rephrase me about your response once again please.,general_explain,0.99
again clarify me on your answers.,general_explain,0.99
again elaborate.,general_repeat,0.42
couldn't understand what you just said now.,general_explain,1.0
can you again clarify what you've said please.,general_explain,0.99
i didn't get your response.,general_explain,0.93
s1, could you please again rephrase me about what you said now.,general_explain,1.0
what you said now was not clear.,general_negate,0.6
can you explain once again.,general_explain,0.99
do not get this.,general_negate,0.72
s1, explain me on your answer further please.,general_explain,1.0
s2, i do not catch up with you.,general_explain,1.0
didn't understand what you said now.,general_explain,0.92
tell me random joke,general_joke,1.0
find me a joke related to baseball,general_joke,0.52
i need to be cheered up right now can you tell me a good joke,general_joke,1.0
today's jokes,general_joke,1.0
do you have a joke,general_joke,1.0
what's your favorite joke,general_joke,1.0
look for a joke,general_joke,1.0
do you know what a joke is,general_joke,1.0
i want a nerd joke,general_joke,1.0
what about this joke,general_joke,1.0
have any jokes,general_joke,1.0
joke please,general_joke,1.0
thanks but i think you don't understand this correctly.,general_negate,0.55
sorry but i think you've got that not right.,general_negate,1.0
i didn't say it.,general_explain,0.98
shit, not right.,general_negate,1.0
i think it is not correct response.,general_negate,0.92
thanks but you have understood this wrongly.,general_negate,0.47
wait, i think that's not the right answer.,general_negate,0.82
that wasn't right.,general_negate,1.0
oops, you're not correct.,general_negate,1.0
wait, you did not interpret command right.,general_explain,0.74
you have done a wrong thing.,general_negate,1.0
wait, this is not the correct answer.,general_negate,0.98
thanks but i think you do not get me.,general_praise,0.6
no, this is not what i am looking for.,general_negate,0.39
uhh no, incorrect command.,general_negate,1.0
i think you don't get answer right.,general_negate,0.89
i think you did a task all wrong.,general_negate,0.99
uh no, you did not understand what i am searching for.,general_negate,0.99
i am sorry but i think it was not the correct answer.,general_negate,0.83
you are my hero, thank you very much, olly.,general_praise,1.0
you have done it correctly thanks, olly.,general_praise,1.0
ah that's nice one.,general_praise,0.98
you rock, thank you very much, olly.,general_praise,1.0
fantastic job, you did well.,general_praise,1.0
that's good, thanks.,general_praise,1.0
appreciate your answers, olly.,general_praise,0.95
you are my star, thank you so much, olly.,general_praise,0.94
that was cool, i appreciate it.,general_praise,0.98
fantastic job, you've done well, olly.,general_praise,1.0
great work, you did well, olly.,general_praise,1.0
that is cool, thanks, olly.,general_praise,1.0
thank you for the response, olly.,general_praise,0.99
you've done it right.,general_affirm,0.98
well done, appreciated.,general_praise,1.0
excellent work, you have done well.,general_praise,1.0
awesome job, you did well.,general_praise,1.0
it's great one, thank you very much.,general_praise,1.0
it's helpful, appreciated.,general_praise,1.0
today i had a lunch with my longtime sweetheart play me a nice song to the mood,music_likeness,0.95
what's on tv,recommendation_movies,0.7
is the data prefers any problems in objects,general_dontcare,0.91
your salary,qa_currency,0.4
overall day,datetime_query,0.54
anything i need to know,general_quirky,0.56
is mile marker sixty five where the hanging tree is located,qa_factoid,0.92
tell me what happens when we die,general_quirky,0.33
what is your country,qa_factoid,1.0
do i need to spare washing my car today,iot_cleaning,1.0
this brings some problems to us,social_post,0.5
can you explain me the problems when the syria becomes more stronger than america,general_quirky,0.86
you are chatbot,social_query,0.38
how high is the quality of this stone,qa_factoid,0.41
can you please tell me who are you,email_querycontact,0.79
where did he was yesterday,qa_factoid,0.75
have you come across any new recipes,lists_createoradd,0.71
how did your day go,general_quirky,0.65
give me the product review from gamespot about the nintendo switch,audio_volume_up,0.23
let's start over please.,general_explain,0.66
please say one more time again.,general_repeat,1.0
i would like to hear that information spoken again.,general_repeat,1.0
i would like to hear the last one spoken again.,general_repeat,1.0
i'd like to hear the last spoke again.,general_repeat,1.0
i need to hear what you've said again.,general_repeat,0.98
retry please.,general_repeat,1.0
will you try what i have just said one more time please.,general_repeat,1.0
would you tell me one more again please.,general_repeat,1.0
would you tell me once again.,general_repeat,1.0
could you tell me the last one you just said again please.,general_explain,0.79
i want to hear that again.,general_repeat,1.0
i want to hear it again.,general_repeat,1.0
please could you tell me once more.,general_repeat,0.99
can you try again please.,general_repeat,1.0
say one more time again please.,general_repeat,1.0
will you speak once again please.,general_repeat,0.99
please say it once again.,general_repeat,1.0
please tell me it once more.,general_repeat,1.0
please activate my vacuum to clean the living room,iot_cleaning,1.0
can you wake the roomba for the kitchen,takeaway_order,0.49
please have vacuum go for one hour,iot_cleaning,1.0
activate the vacuum,iot_cleaning,1.0
clean the sofa with the vacuum cleaner,iot_cleaning,1.0
have the vacuum cleaner clean the room,iot_cleaning,1.0
hurriedly activates my robot vacuum cleaner,iot_cleaning,1.0
begin vacuum,iot_cleaning,1.0
remove dust with vacuum cleaner,iot_cleaning,1.0
start vacuum bot,iot_cleaning,1.0
start my robot vacuum cleaner by ten to eleven am daily,iot_cleaning,1.0
activate vacuum cleaner,iot_cleaning,1.0
turn on the roomba,iot_cleaning,0.99
begin vacuum cleaning,iot_cleaning,1.0
please turn on my vacuum cleaner,iot_cleaning,1.0
how do you activate the robot vacuum cleaner,iot_cleaning,1.0
i would like some coffee now,iot_coffee,1.0
please make coffee at seven am,iot_coffee,1.0
make a cup of coffee,iot_coffee,1.0
start coffee at six am,iot_coffee,0.53
i want some coffee now,iot_coffee,1.0
get me some latte please,iot_coffee,1.0
prepare my morning coffee,iot_coffee,1.0
prepare some cups of coffee for us,iot_coffee,1.0
can you see to it that the coffee maker is ready with my filter coffee in approximately ten minutes from now,iot_coffee,0.99
i'd like a coffee now,iot_coffee,1.0
can you please turn on the coffee pot to make me coffee,iot_coffee,1.0
prepare coffee now,iot_coffee,1.0
can you get me a cup of coffee,iot_coffee,1.0
make a cup of coffee for me,iot_coffee,1.0
get a cup of coffee ready now,iot_coffee,1.0
coffee please,iot_coffee,1.0
make me a capuccino,iot_coffee,1.0
make me coffee at eight am,iot_coffee,1.0
put on a pot of coffee,iot_coffee,1.0
please make the lights natural,iot_hue_lightup,0.95
lights to fifty percent,iot_hue_lightup,0.83
can you change the light colors in the house,iot_hue_lightchange,1.0
turn the lights on party mode,iot_hue_lighton,0.74
set the mood please,general_quirky,0.57
change the light colors,iot_hue_lightchange,1.0
could you change the lights colour to green please,iot_hue_lightchange,1.0
make curser adjustable position,iot_hue_lightchange,0.54
change light color,iot_hue_lightchange,1.0
change the light color to blue,iot_hue_lightchange,1.0
alter the color of the lights at home,iot_hue_lightchange,1.0
change lights to blue,iot_hue_lightchange,1.0
can you change the living room lights to a softer color,iot_hue_lightchange,1.0
can you set the living room lights to pink,iot_hue_lightchange,0.96
change the color of the lights to blue,iot_hue_lightchange,1.0
let's have a warm glow in the front room,iot_hue_lightup,0.49
switch lights to red tone,iot_hue_lightchange,1.0
change my light color to blue and please turn off the kitchen light,iot_hue_lightchange,0.98
all lights colour to blue please,iot_hue_lightchange,1.0
dim the lights at the living room,iot_hue_lightdim,1.0
lower the light intensity,iot_hue_lightdim,0.99
hi can you please turn lower the lights,iot_hue_lightdim,1.0
dim the lights please,iot_hue_lightdim,1.0
please turn down the lights,iot_hue_lightdim,1.0
lower the lights,iot_hue_lightdim,1.0
lower the lights in bedroom two,iot_hue_lightdim,1.0
i want the room to be less bright,iot_hue_lightdim,0.49
hey olly make the lights a little dimmer,iot_hue_lightup,0.97
light is too much,iot_hue_lightdim,0.83
reduce brightness,iot_hue_lightdim,1.0
dim the overhead lights a tad,iot_hue_lightdim,1.0
switch off main light,iot_hue_lightoff,0.99
off all the lights on the right side,iot_hue_lightoff,1.0
turn off lights in bathroom,iot_hue_lightoff,0.99
bedroom lights off now,iot_hue_lightoff,1.0
turn off the lights in the bathroom,iot_hue_lightoff,0.94
please turn off the lights in the kitchen,iot_hue_lightoff,0.99
turn off the room light,iot_hue_lightoff,1.0
power off the current,iot_wemo_off,0.99
turn off lights of kitchen,iot_hue_lightoff,1.0
by main power off,iot_wemo_off,0.98
turn off the upstairs bathroom light,iot_hue_lightoff,0.98
please turn off my patio lights,iot_hue_lightoff,1.0
turn the lights off please,iot_hue_lightoff,1.0
can you make sure the kitchen light is off,iot_hue_lightoff,0.88
could you turn the light off,iot_hue_lightoff,1.0
turn the living room's light off,iot_hue_lightoff,1.0
switch off the lights,iot_hue_lightoff,1.0
can you turn off my desk lamp,iot_hue_lightoff,1.0
turn the left light off,iot_hue_lightoff,0.56
please turn on all lights,iot_hue_lighton,0.99
please turn on the lights,iot_hue_lighton,1.0
it's dark in the living room,iot_hue_lighton,0.95
light up,iot_hue_lightup,1.0
lighten the light,iot_hue_lightup,0.98
i need the lights in here to be turned up to seven,iot_hue_lighton,0.99
increase brightness by twenty percent,iot_hue_lightchange,0.6
increase the light in the room,iot_hue_lightup,1.0
can you turn up the lights,iot_hue_lightup,0.97
i would like all the lights on when i enter,iot_hue_lighton,0.99
please arrange to make all lights to show brighter,iot_hue_lightup,1.0
brighten living room lights,iot_hue_lightup,0.84
raise all the lights on,iot_hue_lighton,0.99
raise the lights,iot_hue_lightup,1.0
brighten the light at seventy percent,iot_hue_lightup,0.97
increase,audio_volume_up,0.6
brighten the lights,iot_hue_lightup,0.99
deactive the socket,iot_wemo_off,1.0
turn off the rice cooker socket,iot_wemo_off,0.98
power off wemo plug socket,iot_wemo_on,0.62
please switch off on the wemo plug socket,iot_wemo_off,1.0
shut the smart socket down,iot_wemo_off,1.0
i do not want to use the socket anymore,iot_wemo_off,0.99
turn off my smart plug in thirty minutes,iot_wemo_off,1.0
turn off wifi when you leave home to save power,iot_wemo_off,0.86
please turn off my smart plug socket,iot_wemo_off,1.0
turn on the wemo plug socket to connect my charger to it,iot_wemo_on,1.0
turn on the plug,iot_wemo_on,1.0
on all the button on dashboard,lists_query,0.59
toggle wemo plug socket on,iot_wemo_on,0.92
wemo on,general_quirky,0.6
start new smart socket,iot_wemo_on,0.44
make the wemo go on,iot_wemo_on,0.54
create a list of monthly groceries to be bought,lists_createoradd,1.0
create a list of books to be ordered,lists_createoradd,0.92
create a blank list,lists_createoradd,0.98
add to list,lists_createoradd,0.99
add these documents to the things i need to travel with,lists_createoradd,0.87
start a new list,lists_createoradd,1.0
create a new to do list,lists_createoradd,1.0
search the item,lists_createoradd,0.6
create a new shopping list,lists_createoradd,1.0
start new list,lists_createoradd,1.0
i need to set up a new list,lists_createoradd,1.0
remind me to buy jeans on my shopping list,lists_createoradd,0.89
add cereal to my shopping list,lists_createoradd,1.0
i need to make a list,lists_query,1.0
please add item to list,lists_createoradd,1.0
make a new list of dog breeds,lists_createoradd,1.0
add item,lists_createoradd,0.98
make a catalogue,lists_createoradd,0.96
put this on my list,lists_query,0.99
open google keep,social_query,0.87
what is the list type,lists_query,0.98
what list did i make today,lists_query,1.0
did i put toothpaste on my pick up list,lists_createoradd,0.87
please show me lists,lists_query,1.0
groceries list,lists_createoradd,0.97
tell me my lists,lists_query,1.0
how many items are on my list,lists_query,0.99
tell me the names on the list,lists_query,0.9
show the list that are available with numbers,lists_query,0.97
please tell me what lists i have made,lists_query,1.0
most viewed list,lists_query,0.88
what did i put down already on the walmart list,lists_remove,0.97
can i see my lists for today,lists_query,1.0
is there anything on my list today,lists_query,1.0
what open lists do i have,lists_query,0.99
what is on my playlist,lists_query,0.98
what's on the list,lists_query,1.0
whats the schedule for today,calendar_query,0.92
can you remove this item from the list,lists_remove,1.0
delete last entry,lists_remove,0.98
remove books from list,lists_remove,1.0
please remove my list of favorite albums,lists_remove,1.0
please delete what i just typed,lists_remove,0.96
take bread out from the shopping list,takeaway_order,0.65
change that off the list,lists_remove,0.96
remove the list of apps which started with letter a,lists_remove,1.0
remove this from the list,lists_remove,1.0
get rid of peas,lists_remove,0.48
remove item three from the list,lists_remove,1.0
take grocery buying off of the list,lists_remove,0.57
i don't have enough money to buy the nintendo switch right now can you please remove it on my amazon wishlist,iot_wemo_off,0.33
i want to remove apples from list,lists_remove,1.0
please remove this item from the list,lists_remove,1.0
delete item,lists_remove,1.0
remove item four,lists_remove,0.99
get rid of mike stein from contacts list,lists_remove,0.93
delete my grocery list in my notes,lists_remove,1.0
save this song in my favorites,music_likeness,1.0
please rate this song five stars please,music_likeness,0.99
i like alt rock music,music_likeness,1.0
add song to running list,music_likeness,0.9
i like to be it,general_quirky,0.63
add this channel to pandora,play_radio,0.98
this song should be on my playlist,music_likeness,0.53
i like it,music_likeness,0.95
add this song to favorites playlist,music_likeness,0.95
i favorite singer is arijit singh find his voice on radio,qa_factoid,0.6
i really enjoy this song,music_likeness,1.0
i'd like you to remember that i like this song,music_likeness,1.0
what is in my favorites music folder,lists_query,0.61
please save the current song to favorites,music_likeness,1.0
all i ever want to hear is rap,play_music,0.94
the song you are playing is amazing,music_likeness,0.93
please thumbs up this song,music_likeness,0.98
remember that this song is good but too slow to exercise to,audio_volume_up,0.3
who is the song writer,music_query,0.99
please give me detail of o zaalima song,music_likeness,0.86
give me the details on elton john,qa_factoid,0.99
what movie is this song from,music_query,1.0
when did pop it like it's hot come out,takeaway_query,0.37
what is the name of the singer,music_query,0.98
who is singing this song,music_query,0.96
i want to know what song has the phrase stairway to heaven in it,music_query,0.62
where can i find this song,music_query,0.98
song info,music_query,0.87
what list is available for my favorite music from ed sheeran,music_query,1.0
who is this,qa_factoid,0.67
list of playback of ar rahman collections,music_query,0.72
what music is this,music_query,1.0
what music service has some soul music i can listen to,music_query,0.95
which songs do i listen to most,music_query,1.0
can you locate some gospel music for me,music_query,1.0
